number_of_seats,length_mm,width_mm,height_mm,curb_weight_kg,maximum_torque_n_m,number_of_cylinders,valves_per_cylinder,turnover_of_maximum_torque_rpm,capacity_cm3,engine_hp,engine_hp_rpm,number_of_gears,injection_type_Injector,injection_type_Monoinjection,injection_type_Multi-point fuel injection,injection_type_carburetor,injection_type_direct injection,cylinder_layout_Opposed,cylinder_layout_Rotary-piston,cylinder_layout_V-type,cylinder_layout_W-type,cylinder_layout_inline,engine_type_Gas,engine_type_Gasoline,engine_type_Hybrid,boost_type_none,drive_wheels_Four wheel drive (4WD),drive_wheels_Front wheel drive,drive_wheels_Rear wheel drive,mixed_fuel_consumption_per_100_km_l
5,4760,1780,1740,1580,249,6,4,3300,2736,173,6000,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,10.8
5,4760,1780,1740,1670,250,6,4,3300,2736,184,6000,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,11.5
5,3615,1595,1540,800,140,4,4,4100,1490,109,6400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.9
5,3770,1605,1565,955,110,4,4,3500,1328,83,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.0
5,3770,1605,1565,955,118,4,4,3500,1328,83,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.4
5,3625,1600,1665,1100,104,4,4,4500,1298,80,6000,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.0
5,3625,1600,1670,1060,104,4,4,4500,1299,80,6000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.5
5,3625,1600,1670,1060,104,4,4,4500,1328,80,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.5
5,3625,1600,1670,1060,104,4,4,4500,1328,80,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.5
4,3665,1600,1705,1075,110,4,4,4100,1328,85,6000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.8
4,3665,1600,1705,1060,110,4,4,4100,1328,85,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.3
5,3625,1600,1665,1100,104,4,4,4500,1298,80,6000,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.0
4,3625,1600,1670,1060,104,4,4,4500,1299,80,6000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.5
4,3645,1600,1705,1075,110,4,4,4100,1328,85,6000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.8
4,3625,1600,1670,1060,104,4,4,4500,1328,80,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.5
4,3625,1600,1670,1060,104,4,4,4500,1328,80,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.5
4,3645,1600,1705,1060,110,4,4,4100,1328,85,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7.3
4,3395,1475,1660,1050,160,4,2,2000,1461,86,4000,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.0
5,4350,1690,1545,1135,116,4,4,4750,1328,90,5750,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.7
4,3395,1475,1590,840,63,3,4,3500,658,54,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.4
4,3395,1475,1590,900,106,3,4,3500,658,64,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.4
2,3745,1590,1350,830,101,4,2,3500,1299,71,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3745,1590,1350,730,80,3,2,3300,993,53,5700,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3745,1585,1350,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.2
5,3745,1585,1350,835,113,4,2,4950,1298,101,6450,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.9
5,3745,1585,1350,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3845,1590,1380,750,76,3,2,3300,993,53,5700,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3845,1590,1380,750,76,3,2,3300,993,53,5700,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.3
5,3845,1590,1380,805,99,4,2,3500,1298,68,6000,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.2
5,3845,1590,1380,805,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3845,1590,1380,805,101,3,2,3500,1298,71,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.4
5,4100,1585,1380,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,4100,1585,1380,835,130,4,2,3500,1590,92,6000,4,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.8
5,4100,1585,1380,835,130,4,2,3500,1590,92,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3745,1590,1350,730,80,3,2,3300,993,53,5700,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3745,1585,1350,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.2
5,3745,1585,1350,835,106,4,4,3000,1298,85,6000,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.1
5,3745,1585,1350,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3745,1585,1350,835,106,4,4,3000,1298,85,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.6
5,3840,1580,1380,730,80,3,2,3300,993,53,5700,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.5
5,3840,1580,1380,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.2
5,3840,1590,1380,835,106,4,4,3000,1298,85,6000,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.1
5,3840,1590,1380,835,99,4,2,3500,1298,68,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.8
5,3840,1590,1380,835,106,4,4,3000,1298,85,6000,5,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,5.6
5,3695,1500,1510,990,116,4,4,4200,1328,92,5800,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3695,1500,1510,990,116,4,4,4200,1328,92,5800,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.2
5,3695,1500,1510,980,133,4,4,4100,1490,102,5900,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.8
5,3695,1500,1510,980,133,4,4,4100,1490,102,5900,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3760,1690,1510,1000,116,4,4,4200,1328,92,5800,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.8
5,3760,1690,1510,1000,116,4,4,4200,1328,92,5800,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.5
5,3765,1690,1500,1105,148,4,4,4500,1586,125,6800,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.0
5,3850,1695,1510,990,118,4,4,4800,1242,94,6000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.6
5,3850,1695,1510,960,118,4,4,4800,1242,94,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.0
5,3850,1695,1510,1035,118,4,4,4800,1242,94,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,5.5
4,3620,1631,1669,1005,127,4,2,3000,1590,80,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.7
4,3620,1631,1669,1080,132,4,4,4000,1590,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.5
4,3620,1631,1669,1005,127,4,2,3000,1590,80,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.7
4,3620,1631,1669,1080,132,4,4,4000,1590,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.5
4,3620,1631,1669,1170,166,4,4,3000,1995,132,6100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.7
4,3620,1631,1669,1170,166,4,4,3000,1995,132,6100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.7
5,3620,1631,1669,1040,127,4,2,3000,1589,80,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.7
5,3620,1631,1669,1080,132,4,4,4000,1589,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.5
5,3620,1631,1669,1040,127,4,2,3000,1589,80,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.7
5,3620,1631,1669,1080,132,4,4,4000,1589,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.5
5,3620,1631,1669,1170,166,4,4,3000,1995,132,6100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.7
5,3620,1631,1669,1170,166,4,4,3000,1995,132,6100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.7
5,4028,1636,1702,1242,132,4,4,4000,1589,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.6
5,4028,1636,1702,1242,132,4,4,4000,1589,97,5600,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.6
5,4030,1630,1695,1405,135,4,2,2250,1905,75,4600,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8.1
5,4030,1630,1695,1445,196,4,2,2250,1905,90,4000,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7.0
5,4028,1636,1702,1300,172,6,4,4000,1998,136,6500,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,10.6
5,4028,1636,1702,1300,172,6,4,4000,1998,136,6500,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,10.6
5,4125,1695,1700,1405,168,4,2,2000,1998,71,4000,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.3
5,5009,1834,1750,1837,329,6,4,2300,3564,252,6000,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,13.2
5,5009,1834,1750,1837,329,6,2,2300,3564,252,6500,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,10.8
5,3690,1665,1485,980,110,4,2,3000,1405,75,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.9
5,3690,1665,1485,980,120,4,2,3000,1405,85,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.2
5,4158,1625,1575,1110,120,4,4,3000,1405,85,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.6
5,4158,1625,1575,1090,135,4,2,2000,1405,71,4500,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
5,3998,1620,1540,1070,120,4,2,3000,1405,85,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.6
5,3998,1620,1540,1090,135,4,2,2000,1405,71,4500,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0
5,4410,1710,1770,1520,118,4,2,2500,1948,68,4500,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,11.0
5,4450,1765,2080,1700,118,4,2,2500,1948,68,4500,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,9.9
5,5025,1800,1505,1670,270,8,2,3300,3495,168,5200,5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
5,5130,1800,1505,1810,300,8,2,4000,3495,200,5750,5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
4,5135,1800,1440,1840,300,8,2,4000,3495,200,5750,5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,12.0
5,4320,1630,1440,945,124,4,2,3000,1585,75,5400,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,10.0
5,4195,1714,1800,1190,102,4,2,3500,1242,65,5500,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.0
5,4316,1642,1437,985,130,4,2,2900,1581,85,5800,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,6.0
5,4316,1642,1437,985,132,4,2,2900,1581,96,5800,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,6.0
5,4360,1642,1496,1060,124,4,2,3000,1585,81,5800,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,6.6
5,4396,1642,1496,1060,122,4,2,3250,1585,84,5250,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,7.9
5,4396,1642,1496,1060,132,4,2,2900,1581,96,5800,5,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,6.0
5,4316,1642,1437,985,124,4,2,3000,1585,75,5400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,6.0
5,4316,1642,1436,945,118,4,2,3250,1581,92,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,11.0
5,4100,1626,1445,1025,110,4,2,3000,1372,71,6000,5,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8.0
5,4354,1695,1445,1195,185,4,4,5000,1995,148,6250,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,9.2
5,4472,1695,1500,1035,130,4,2,2900,1581,86,5800,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,7.7
5,4450,1690,1680,1600,192,4,2,3600,2366,114,4600,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,14.2
5,4450,1690,1680,1600,192,4,2,3600,2366,114,4600,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,13.8
5,4450,1690,1680,1750,215,4,2,2400,2446,90,3500,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.9
5,4450,1690,1680,1800,240,6,2,3400,2959,143,4600,4,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,16.2
5,4450,1690,1680,1800,240,6,2,3400,2959,143,4600,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,15.5
